platform,channel_name,channel_display_name,channel_id,hours_watched,peak_viewers,average_viewers,airtime_in_m,followers_gain,live_views,last_streamed_game,avatar_url,channel_country,stream_language,partnership_status,channel_type,start_date,end_date,year,week_number,rank_within_week
twitch,rezonfn,rezonfn,422417281,344267,22453,8943,2310,8552,,Fortnite,https://static-cdn.jtvnw.net/jtv_user_pictures/411116ef-8dd8-4b77-a48c-b0aa974aeb69-profile_image-300x300.png,DE,de,partner,Male,2025-02-10,2025-02-16,2025,7,99
twitch,missmikkaa,MissMikkaa,48201326,343293,9706,5997,3435,6187,1073614,Kingdom Come: Deliverance II,https://static-cdn.jtvnw.net/jtv_user_pictures/7032982d-befa-41be-a732-8cf99279f502-profile_image-300x300.png,SE,en,partner,Female,2025-02-10,2025-02-16,2025,7,100
twitch,zackrawrr,zackrawrr,552120296,3506084,311167,73044,2880,8227,3223048,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/a9ce83ba-c0bd-49cc-83bd-9d17647a211a-profile_image-300x300.png,US,en,partner,Male,2025-01-20,2025-01-26,2025,4,1
twitch,caedrel,Caedrel,92038375,2967436,208298,43111,4130,13054,7563263,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/483a37ac-58fd-4e2f-8dc3-2c68a0164112-profile_image-300x300.png,UK,en,partner,Male,2025-01-20,2025-01-26,2025,4,2
twitch,jonvlogs,JonVlogs,103989988,2444131,42492,14980,9790,16695,,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/00e7ebf9-89b9-41e1-b2bc-263b0ce805d0-profile_image-300x300.png,BR,pt,partner,Male,2025-01-20,2025-01-26,2025,4,3
twitch,hasanabi,HasanAbi,207813352,2073009,67785,37019,3360,12634,5849674,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/0347a9aa-e396-49a5-b0f1-31261704bab8-profile_image-300x300.jpeg,US,en,partner,Male,2025-01-20,2025-01-26,2025,4,4
twitch,kaicenat,KaiCenat,641972806,1910854,143591,80458,1425,49280,10397984,IRL,https://static-cdn.jtvnw.net/jtv_user_pictures/1d8cd548-04fa-49fb-bfcd-f222f73482b6-profile_image-300x300.png,US,en,partner,Male,2025-01-20,2025-01-26,2025,4,5
twitch,erobb221,erobb221,96858382,1859404,111109,11426,9765,1334,1373007,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/dc23c6d0-eefd-49e5-9a24-ed3669324342-profile_image-300x300.png,US,en,partner,Male,2025-01-20,2025-01-26,2025,4,6
twitch,blastpremier,BLASTPremier,163299585,1813571,141335,61305,1775,21066,6196532,Counter-Strike,https://static-cdn.jtvnw.net/jtv_user_pictures/744364b9-2b12-4d1d-812b-fdcc60eb73f3-profile_image-300x300.png,DK,en,partner,Organization,2025-01-20,2025-01-26,2025,4,7
twitch,plaqueboymax,plaqueboymax,672238954,1713468,140090,48495,2120,72423,8290428,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/111c56c3-ac28-423e-ac5b-9c93e10556a8-profile_image-300x300.png,US,en,partner,Male,2025-01-20,2025-01-26,2025,4,8
twitch,loud_coringa,loud_coringa,569325723,1537785,130864,37738,2445,44463,8442393,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/c07acddc-1e1b-479f-97c4-09636f80e857-profile_image-300x300.png,BR,pt,partner,Male,2025-01-20,2025-01-26,2025,4,9
twitch,timthetatman,TimTheTatman,36769016,1529017,33995,23256,3945,28947,4356059,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/7dcd89d5-6700-4b05-b9c9-c7dac61c32db-profile_image-300x300.png,US,en,partner,Male,2025-01-20,2025-01-26,2025,4,10
twitch,kato_junichi0817,加藤純一うん〇ちゃん,545050196,1472557,66543,25209,3505,2070,5477623,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/a4977cfd-1962-41ec-9355-ab2611b97552-profile_image-300x300.png,JA,ja,partner,Male,2025-01-20,2025-01-26,2025,4,11
twitch,caseoh_,caseoh_,267160288,1457430,76667,58104,1505,50670,5802886,Games + Demos,https://static-cdn.jtvnw.net/jtv_user_pictures/ef28ba12-c8ed-46d4-838b-a4c95ef5b469-profile_image-300x300.png,US,en,partner,Male,2025-01-20,2025-01-26,2025,4,12
twitch,otplol_,otplol_,622498423,1403953,97055,8627,9765,3109,3860809,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/a58575dc-6414-45f7-a2da-a1ea2bed2e1f-profile_image-300x300.png,FR,fr,partner,Organization,2025-01-20,2025-01-26,2025,4,13
twitch,jynxzi,Jynxzi,411377640,1259452,54932,24818,3045,38168,5354728,Tom Clancy's Rainbow Six Siege,https://static-cdn.jtvnw.net/jtv_user_pictures/645d98a0-a2eb-48a3-b687-cfbc55243e4a-profile_image-300x300.png,US,en,partner,Male,2025-01-20,2025-01-26,2025,4,14
twitch,mokrivskyi,mokrivskyi,97828400,1230632,117635,40795,1810,27524,4722275,Counter-Strike,https://static-cdn.jtvnw.net/jtv_user_pictures/9f90fb3c-9f6c-4ecf-bd81-a3b21699a85c-profile_image-300x300.png,UA,ru,affilate,Male,2025-01-20,2025-01-26,2025,4,15
twitch,fps_shaka,fps_shaka,49207184,1207056,58929,19575,3700,3183,4937673,Rocket League,https://static-cdn.jtvnw.net/jtv_user_pictures/61f568bf-884b-4126-b17c-fc525c6d3bd4-profile_image-300x300.png,JA,ja,partner,Male,2025-01-20,2025-01-26,2025,4,16
twitch,kamet0,Kamet0,27115917,1138807,144811,31130,2195,5437,4277702,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/9e12862d-a8d0-4df2-81aa-e2241022dc98-profile_image-300x300.jpg,FR,fr,partner,Male,2025-01-20,2025-01-26,2025,4,17
twitch,eliasn97,eliasn97,238813810,1091488,44807,28290,2315,3610,631392,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/4fb94c7a-b4c0-4ed1-9782-b630a59915d5-profile_image-300x300.png,DE,de,partner,Male,2025-01-20,2025-01-26,2025,4,18
twitch,ohnepixel,ohnePixel,43683025,952193,69420,36046,1585,16336,2744971,Counter-Strike,https://static-cdn.jtvnw.net/jtv_user_pictures/5742b015-e6ed-4f7c-a1dd-87cd88fe1eb9-profile_image-300x300.png,DE,en,partner,Male,2025-01-20,2025-01-26,2025,4,19
twitch,knekro,knekro,152633332,948641,114313,25075,2270,7449,2806237,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/5b73f4b998324548-profile_image-300x300.jpeg,ES,es,partner,Male,2025-01-20,2025-01-26,2025,4,20
twitch,gaules,Gaules,181077473,914277,48379,5624,9755,2741,2297395,Counter-Strike,https://static-cdn.jtvnw.net/jtv_user_pictures/ea0fe422-84bd-4aee-9d10-fd4b0b3a7054-profile_image-300x300.png,BR,pt,partner,Male,2025-01-20,2025-01-26,2025,4,21
twitch,papaplatte,Papaplatte,50985620,910604,47736,30103,1815,9349,3002792,Super Mario Maker 2,https://static-cdn.jtvnw.net/jtv_user_pictures/04abc1b4-7bad-4b55-8da8-c0f1cf031bda-profile_image-300x300.png,DE,de,partner,Male,2025-01-20,2025-01-26,2025,4,22
twitch,gamerbrother,GamerBrother,125036509,890743,42787,12771,4185,5168,,EA Sports FC 25,https://static-cdn.jtvnw.net/jtv_user_pictures/2e0bd412-5c08-43fa-b8fb-e97ce1a23ac3-profile_image-300x300.png,DE,de,partner,Male,2025-01-20,2025-01-26,2025,4,23
twitch,recrent,Recrent,39154778,879936,41158,13167,4010,9842,4131855,Counter-Strike,https://static-cdn.jtvnw.net/jtv_user_pictures/8e9ae092-d343-4f47-a65a-26ce3d2da6ab-profile_image-300x300.png,RU,ru,partner,Male,2025-01-20,2025-01-26,2025,4,24
twitch,tarik,tarik,36340781,860515,58996,18054,2860,2554,2352538,VALORANT,https://static-cdn.jtvnw.net/jtv_user_pictures/f04d2a14-8d63-4cd5-a469-7ec2cd6e5ce3-profile_image-300x300.png,US,en,partner,Male,2025-01-20,2025-01-26,2025,4,25
twitch,mixwell,Mixwell,96116107,849041,56359,15322,3325,8640,2932982,VALORANT,https://static-cdn.jtvnw.net/jtv_user_pictures/6d3b4513-6824-4912-848c-dc046ee262ad-profile_image-300x300.png,ES,es,partner,Male,2025-01-20,2025-01-26,2025,4,26
twitch,stylishnoob4,stylishnoob4,50988750,837894,26179,12908,3895,1104,2723742,Escape from Tarkov,https://static-cdn.jtvnw.net/jtv_user_pictures/stylishnoob4-profile_image-08271f11296c16df-300x300.png,JA,ja,partner,Male,2025-01-20,2025-01-26,2025,4,27
twitch,tisischubech,TisiSchubech,52345220,833866,40477,11815,4235,6463,,EA Sports FC 25,https://static-cdn.jtvnw.net/jtv_user_pictures/eb4731f0-a4ae-4f1e-b3e3-cf173296956d-profile_image-300x300.png,DE,de,partner,Male,2025-01-20,2025-01-26,2025,4,28
twitch,shroud,shroud,37402112,832266,28856,11036,4525,5923,3238408,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/7ed5e0c6-0191-4eef-8328-4af6e4ea5318-profile_image-300x300.png,CA,en,partner,Male,2025-01-20,2025-01-26,2025,4,29
twitch,sinatraa,sinatraa,138094916,813560,16371,10097,4835,11263,690115,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/d5de7613-5632-4c20-bf83-132f5e4c28ac-profile_image-300x300.png,US,en,partner,Male,2025-01-20,2025-01-26,2025,4,30
twitch,sodapoppin,sodapoppin,26301881,776614,37752,21133,2205,1620,2136092,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/fc7b15b2-e400-4e74-8c8b-2ad3725e5770-profile_image-300x300.png,US,en,partner,Male,2025-01-20,2025-01-26,2025,4,31
twitch,loltyler1,loltyler1,51496027,754992,42692,14661,3090,3824,2673827,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/f3591dbe4ee3d94b-profile_image-300x300.png,US,en,partner,Male,2025-01-20,2025-01-26,2025,4,32
twitch,xqc,xQc,71092938,748327,60164,31732,1415,5285,1992207,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/xqc-profile_image-9298dca608632101-300x300.jpeg,CA,en,partner,Male,2025-01-20,2025-01-26,2025,4,33
twitch,aminematue,aminematue,407388596,746969,91404,49523,905,8111,3229975,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/13e55cbe-a1b0-4f4c-b69b-2748274b9e48-profile_image-300x300.png,FR,fr,partner,Male,2025-01-20,2025-01-26,2025,4,34
twitch,yourragegaming,yourragegaming,36926489,744590,49186,21900,2040,7527,4365157,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/70c63d12-ecae-485c-9bca-3d3f3ad5782a-profile_image-300x300.png,US,en,partner,Male,2025-01-20,2025-01-26,2025,4,35
twitch,betboom_ru,betboom_ru,129339704,717184,75421,20395,2110,8688,1453087,Dota 2,https://static-cdn.jtvnw.net/jtv_user_pictures/71b70e89-daab-475f-9ea8-b4c461773a01-profile_image-300x300.png,RU,ru,partner,Organization,2025-01-20,2025-01-26,2025,4,36
twitch,rubius,Rubius,39276140,711594,45064,22651,1885,10589,2754313,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/a2592e98-5ba6-4c9a-9d9e-cf036d6f64c2-profile_image-300x300.jpg,ES,es,partner,Male,2025-01-20,2025-01-26,2025,4,37
twitch,pikabooirl,Pikabooirl,27992608,707950,31078,10741,3955,6702,1817753,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/pikabooirl-profile_image-05cde7918d476f0b-300x300.jpeg,US,en,partner,Male,2025-01-20,2025-01-26,2025,4,38
twitch,quin69,Quin69,56649026,704614,18150,10597,3990,7045,1624496,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/2f5addde-fd0d-4a10-82a9-ea91ebb17f8d-profile_image-300x300.png,NZ,en,partner,Male,2025-01-20,2025-01-26,2025,4,39
twitch,jltomy,JLTomy,155601320,703912,28883,16794,2515,3159,2443221,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/aa2bc80a-e317-494a-a94d-7492889e4f66-profile_image-300x300.png,FR,fr,partner,Male,2025-01-20,2025-01-26,2025,4,40
twitch,mizkif,Mizkif,94753024,685793,39439,22672,1815,1900,2984213,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/ddd88d33-6c4f-424f-9246-5f4978c93148-profile_image-300x300.png,US,en,partner,Male,2025-01-20,2025-01-26,2025,4,41
twitch,summit1g,summit1g,26490481,682758,15455,7436,5510,974,1638046,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/99aa4739-21d6-40af-86ae-4b4d3457fce4-profile_image-300x300.png,US,en,partner,Male,2025-01-20,2025-01-26,2025,4,42
twitch,baiano,Baiano,140772558,664550,44275,4074,9790,1820,1219227,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/05396d4d-7af0-4b9b-8c7e-c03563b4d448-profile_image-300x300.png,BR,pt,partner,Male,2025-01-20,2025-01-26,2025,4,43
twitch,jasontheween,jasontheween,107117952,646639,66157,16033,2420,19777,3427583,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/a04be2b0-9cc1-403c-a4b0-47b32d1fe640-profile_image-300x300.png,US,en,partner,Male,2025-01-20,2025-01-26,2025,4,44
twitch,paulinholokobr,PaulinhoLOKObr,531177917,625369,52254,34743,1080,11922,2535666,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/d96bbd7a-26e5-4c5e-b6a5-149d708a973b-profile_image-300x300.png,BR,pt,partner,Male,2025-01-20,2025-01-26,2025,4,45
twitch,yuuri22,yuuri22,499780312,616802,94955,45689,810,20623,1405589,Minecraft,https://static-cdn.jtvnw.net/jtv_user_pictures/88854142-6e95-4c57-9b30-b3433a9c9a8f-profile_image-300x300.jpeg,BR,pt,affilate,Male,2025-01-20,2025-01-26,2025,4,46
twitch,xaryu,Xaryu,32085830,613070,28711,10436,3525,5235,1765702,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/b79e636b-26ad-49f8-8fd1-60a6e4cf9cca-profile_image-300x300.png,US,en,partner,Male,2025-01-20,2025-01-26,2025,4,47
twitch,lck,LCK,124425501,610972,66563,21008,1745,6424,,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/04b097ac-9a71-409e-b30e-570175b39caf-profile_image-300x300.png,KR,en,partner,Organization,2025-01-20,2025-01-26,2025,4,48
twitch,relog_pari_cs_ru,relog_pari_cs_ru,856294057,578582,63855,21766,1595,6630,2177107,Counter-Strike,https://static-cdn.jtvnw.net/jtv_user_pictures/9490f162-57c2-4a94-9d06-ec5a05a16719-profile_image-300x300.png,RS,ru,partner,Organization,2025-01-20,2025-01-26,2025,4,49
twitch,peereira7,Peereira7,182714869,575604,29982,4865,7100,15336,2061652,VALORANT,https://static-cdn.jtvnw.net/jtv_user_pictures/c157ed0d-1623-444f-8879-77ae4555684a-profile_image-300x300.png,ES,es,partner,Male,2025-01-20,2025-01-26,2025,4,50
twitch,evelone2004,evelone2004,738000896,574825,51705,34319,1005,13121,3031799,Detroit: Become Human,https://static-cdn.jtvnw.net/jtv_user_pictures/4af340ba-8d13-44e8-9e72-14c4c86d1f20-profile_image-300x300.png,UA,ru,without status,Male,2025-01-20,2025-01-26,2025,4,51
twitch,noway4u_sir,NoWay4u_Sir,85397463,571354,23714,12377,2770,1020,1067379,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/9e619d88755f56a8-profile_image-300x300.png,DE,de,partner,Male,2025-01-20,2025-01-26,2025,4,52
twitch,maximal_schradin,MAXIMAL_SCHRADIN,656099497,570542,26705,17074,2005,27589,2238333,ELDEN RING,https://static-cdn.jtvnw.net/jtv_user_pictures/d17c00c3-92b2-47d7-821f-79ba51b24f40-profile_image-300x300.png,DE,de,partner,Male,2025-01-20,2025-01-26,2025,4,53
twitch,hanjoudesu,はんじょう,524474488,570472,17914,10039,3410,2006,2073855,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,https://static-cdn.jtvnw.net/jtv_user_pictures/5c970817-82cf-4bc5-9949-248947ff1150-profile_image-300x300.png,JA,ja,partner,Male,2025-01-20,2025-01-26,2025,4,54
twitch,bratishkinoff,bratishkinoff,99899949,561910,30187,18525,1820,8269,2357141,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/ababebac-f06f-40e7-b19c-2436b9311c1a-profile_image-300x300.png,RU,ru,partner,Male,2025-01-20,2025-01-26,2025,4,55
twitch,gotaga,Gotaga,24147592,549022,69962,12894,2555,7347,2519033,VALORANT,https://static-cdn.jtvnw.net/jtv_user_pictures/69e324f6-fc7d-4131-89ed-227a955637cf-profile_image-300x300.png,FR,fr,partner,Male,2025-01-20,2025-01-26,2025,4,56
twitch,tumblurr,Tumblurr,77827128,542164,36424,23658,1375,3411,1787010,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/76689ba7-8a3a-4369-bb9b-6ec7c54e4648-profile_image-300x300.png,IT,it,partner,Male,2025-01-20,2025-01-26,2025,4,57
twitch,k4sen,k4sen,44525650,536693,19503,10524,3060,1931,2257202,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/794e906d-64d7-41ab-bb89-8fb159e4124b-profile_image-300x300.png,JA,ja,partner,Male,2025-01-20,2025-01-26,2025,4,58
twitch,thebausffs,Thebausffs,93869876,520877,40704,19174,1630,6523,1657005,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/04c65db8-ef62-4fb5-8cff-09f0521de151-profile_image-300x300.png,SE,en,partner,Male,2025-01-20,2025-01-26,2025,4,59
twitch,piratesoftware,PirateSoftware,151368796,518723,15784,10941,2845,-9187,1028589,Path of Exile 2,https://static-cdn.jtvnw.net/jtv_user_pictures/9a1edcb1-7d62-48ab-b071-1ef64ab0f629-profile_image-300x300.png,US,en,partner,Male,2025-01-20,2025-01-26,2025,4,60
twitch,cuxixulivestream,cuxixulivestream,1233909540,507566,14541,3142,9695,10069,,Unknown,https://static-cdn.jtvnw.net/jtv_user_pictures/185ed9be-18cd-4d35-a651-a7f2feb4b050-profile_image-300x300.png,,pt,affilate,,2025-01-20,2025-01-26,2025,4,61
twitch,clix,Clix,233300375,502497,34656,15266,1975,10927,2540515,Fortnite,https://static-cdn.jtvnw.net/jtv_user_pictures/6f4129f6-3750-4c02-b7c8-c88a05064129-profile_image-300x300.png,US,en,partner,Male,2025-01-20,2025-01-26,2025,4,62
twitch,illojuan,IlloJuan,90075649,488043,47094,32357,905,2372,1820000,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/593b5641-c626-4ba4-ba49-11cb33f6c3e8-profile_image-300x300.png,ES,es,partner,Male,2025-01-20,2025-01-26,2025,4,63
twitch,strogo,StRoGo,233741947,485665,20627,11541,2525,11362,296555,Counter-Strike,https://static-cdn.jtvnw.net/jtv_user_pictures/8a9c0603-7ff0-4189-bdc1-3072029a613d-profile_image-300x300.png,RU,ru,partner,Male,2025-01-20,2025-01-26,2025,4,64
twitch,montanablack88,MontanaBlack88,45044816,482778,92489,77245,375,5267,,Special Events,https://static-cdn.jtvnw.net/jtv_user_pictures/6f36c08a-6f7d-40f1-a9e8-12eee2ff0f93-profile_image-300x300.png,DE,de,partner,Male,2025-01-20,2025-01-26,2025,4,65
twitch,gronkh,GRONKH,12875057,479701,35767,23593,1220,2104,,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/gronkh-profile_image-76b34139eaa46bb5-300x300.png,DE,de,partner,Male,2025-01-20,2025-01-26,2025,4,66
twitch,alanzoka,alanzoka,38244180,478645,21696,13775,2085,13909,2054387,God of War: Ascension,https://static-cdn.jtvnw.net/jtv_user_pictures/64d44235-1dee-4bca-95da-bee1ee96eea3-profile_image-300x300.png,BR,pt,partner,Male,2025-01-20,2025-01-26,2025,4,67
twitch,psychoghost,Psychoghost,39067173,472606,17250,8780,3230,2252,543379,Hunt: Showdown 1896,https://static-cdn.jtvnw.net/jtv_user_pictures/6b678311-b2c3-4a5e-b172-c9d64616e866-profile_image-300x300.png,AT,en,partner,Male,2025-01-20,2025-01-26,2025,4,68
twitch,gorgc,Gorgc,108268890,464110,14708,8855,3145,585,1205159,Dota 2,https://static-cdn.jtvnw.net/jtv_user_pictures/gorgc-profile_image-469e05d25a1e8594-300x300.jpeg,SE,en,partner,Male,2025-01-20,2025-01-26,2025,4,69
twitch,handofblood,HandOfBlood,49140130,459011,20783,11846,2325,7347,1602274,Project Zomboid,https://static-cdn.jtvnw.net/jtv_user_pictures/d2d10d39-d857-4f01-a1c2-447a9fbbc9bf-profile_image-300x300.png,DE,de,partner,Male,2025-01-20,2025-01-26,2025,4,70
twitch,lacy,Lacy,494543675,458043,27409,13539,2030,4783,3657627,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/701f5110-3812-42e0-8659-42dd8cf66e07-profile_image-300x300.png,US,en,partner,Male,2025-01-20,2025-01-26,2025,4,71
twitch,lec,LEC,124422593,455247,54041,26140,1045,4766,1218856,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/faed78ba-1618-4d3b-8211-2e4a5b3f39de-profile_image-300x300.png,EU,en,partner,Organization,2025-01-20,2025-01-26,2025,4,72
twitch,dolcedasousad,DolceDasouSAD,1234532565,452513,15312,2960,9175,7867,,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/402ce1f2-e6bc-4020-b927-bf10aa93a192-profile_image-300x300.png,,es,without status,,2025-01-20,2025-01-26,2025,4,73
twitch,gabepeixe,gabepeixe,59799994,443241,49278,7754,3430,9155,2453261,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/5bb6bc7d-4371-4f10-8827-7dc925f83230-profile_image-300x300.png,BR,pt,partner,Male,2025-01-20,2025-01-26,2025,4,74
twitch,tolkin,Tolkin,181357564,440013,90822,7175,3680,1846,978803,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/54b3baeb-902e-4c18-9488-6530ada7f8ef-profile_image-300x300.png,DE,de,partner,Male,2025-01-20,2025-01-26,2025,4,75
twitch,nix,Nix,67708794,438244,56309,16034,1640,5091,2041699,Dota 2,https://static-cdn.jtvnw.net/jtv_user_pictures/5051503d-254c-4a94-abf5-c9de97b5c9a0-profile_image-300x300.png,RU,ru,partner,Male,2025-01-20,2025-01-26,2025,4,76
twitch,ironmouse,ironmouse,175831187,429937,14761,8571,3010,4873,804836,BioShock Remastered,https://static-cdn.jtvnw.net/jtv_user_pictures/c2aca19b-b318-4398-99a5-fb6a597536fd-profile_image-300x300.png,PR,en,partner,Female,2025-01-20,2025-01-26,2025,4,77
twitch,shanks_ttv,shanks_ttv,540056482,420573,15063,5364,4705,2128,1389103,VALORANT,https://static-cdn.jtvnw.net/jtv_user_pictures/c2b85c38-cfdc-4c87-9c5b-80a6dcd2c4f5-profile_image-300x300.png,CA,en,partner,Male,2025-01-20,2025-01-26,2025,4,78
twitch,stableronaldo,stableronaldo,246450563,416895,31603,19316,1295,5713,1997949,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/9aea787b-a758-4ffa-b4b0-b8c3e75f6231-profile_image-300x300.png,US,en,partner,Male,2025-01-20,2025-01-26,2025,4,79
twitch,lord_kebun,Lord_Kebun,163836275,411103,13706,10131,2435,473,1207150,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/be4e8251-2cd7-453c-8a83-41412cfa48dc-profile_image-300x300.png,US,en,partner,Male,2025-01-20,2025-01-26,2025,4,80
twitch,shadowkekw,shadowkekw,465131731,409219,42841,20634,1190,3985,1484954,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/55a5e785-9c08-47f5-bcff-895224deb51f-profile_image-300x300.png,RU,ru,partner,Male,2025-01-20,2025-01-26,2025,4,81
twitch,elajjaz,Elajjaz,26921830,406645,12858,8577,2845,-27,856632,Half-Life,https://static-cdn.jtvnw.net/jtv_user_pictures/e85bf53e-8e0a-4a35-824d-d2958293c3a6-profile_image-300x300.png,SE,en,partner,Male,2025-01-20,2025-01-26,2025,4,82
